leftlist,rightlist,responselist,Subject
hotel_room_34,abbey_20,1,61
barn_29,playground_73,0,61
swimming_pool_indoor_18,forest_path_8,1,61
playground_123,bedroom_380,0,61
kitchen_138,sandbar_22,1,61
bedroom_18,manufactured_home_34,1,61
bedroom_63,orchard_54,1,61
pasture_54,poolroom_home_7,0,61
bedroom_362,kitchen_14,1,61
auditorium_18,ski_slope_11,1,61
pasture_145,apartment_building_outdoor_49,0,61
living_room_168,bedroom_313,0,61
auditorium_4,waiting_room_36,0,61
park_1,bathroom_34,0,61
barn_24,general_store_outdoor_39,0,61
courtroom_4,vineyard_32,1,61
mansion_49,bedroom_301,0,61
art_gallery_13,playground_78,1,61
driveway_29,beauty_salon_19,0,61
cabin_outdoor_58,vineyard_23,1,61
putting_green_22,corridor_32,0,61
canal_natural_38,bedroom_330,0,61
highway_230,bathroom_55,0,61
bedroom_64,pasture_130,1,61
swimming_pool_outdoor_54,bedroom_197,0,61
hotel_room_125,cabin_outdoor_10,1,61
pasture_36,pond_45,0,61
beach_28,bedroom_256,0,61
 beach_5, kitchen_121,0,62
lake_natural_62,field_cultivated_2,1,62
lobby_22,ice_floe_21,1,62
dinette_vehicle_18,lecture_room_19,1,62
athletic_field_outdoor_4,swimming_pool_outdoor_5,0,62
living_room_94,office_building_4,1,62
mansion_50,kitchen_256,0,62
swimming_pool_outdoor_21,bedroom_345,0,62
river_17,ice_shelf_22,1,62
living_room_176,subway_interior_4,0,62
golf_course_86,lake_natural_38,0,62
living_room_58,reception_2,1,62
bedroom_7,beach_52,1,62
dining_room_145,pasture_56,1,62
rainforest_4,vegetable_garden_31,1,62
orchard_10,parking_lot_48,0,62
library_indoor_18,pavilion_24,1,62
manufactured_home_60,waterfall_plunge_4,1,62
playground_49,berth_15,0,62
parking_lot_10,canal_urban_81,0,62
underwater_coral_reef_10,highway_221,1,62
planetarium_outdoor_5,driveway_31,0,62
banquet_hall_2,valley_30,1,62
galley_56,cubicle_office_39,1,62
parking_lot_24,vineyard_12,1,62
monastery_outdoor_18,kitchen_173,0,62
kitchen_179,field_cultivated_10,1,62
library_indoor_29,fairway_39,1,62
bathroom_116,hotel_room_106,1,62
beach_17,bedroom_119,0,62
highway_177,forest_needleleaf_10,0,62
vineyard_45,cabin_outdoor_22,1,62
orchard_76,nursery_32,0,62
golf_course_96,mountain_snowy_31,1,62
golf_course_90,poolroom_home_5,0,62
athletic_field_outdoor_9,home_office_11,0,62
butte_6,forest_path_19,0,62
pasture_95,snowfield_2,0,62
balcony_interior_1,beach_18,1,62
wet_bar_8,desert_vegetation_20,1,62
parking_lot_34,galley_50,0,62
vegetable_garden_23,library_indoor_16,0,62
mountain_snowy_80,putting_green_15,1,62
highway_192,mansion_23,0,62
waiting_room_18,gift_shop_33,0,62
fairway_68,throne_room_1,0,62
badlands_92,barn_2,0,62
dining_room_9,pasture_97,1,62
hayfield_1,general_store_indoor_8,0,62
badlands_48,aqueduct_61,0,62
kitchen_224,pavilion_7,1,62
badlands_118,orchard_20,0,62
home_office_48,wave_3,1,62
recreation_room_11,waterfall_block_14,0,62
apartment_building_outdoor_39,desert_sand_28,1,62
bathroom_35,amphitheater_4,0,62
kitchen_90,badlands_60,1,62
beauty_salon_35,desert_sand_25,1,62
orchard_54,hot_spring_2,1,62
beach_1,bedroom_218,0,62
living_room_114,abbey_40,1,62
lecture_room_10,hayfield_9,1,62
corridor_14,pasture_56,1,62
boardwalk_5,playground_150,0,62
lake_natural_21,beauty_salon_23,0,62
kitchen_117,bedroom_368,0,62
orchard_19,canal_natural_27,0,62
swimming_pool_outdoor_5,moat_water_24,0,62
street_27,dining_room_216,0,62
yard_12,pasture_4,1,62
bedroom_267,waiting_room_84,1,62
highway_165,field_cultivated_39,1,62
street_23,badlands_29,0,62
living_room_250,kasbah_34,1,62
viaduct_45,apartment_building_outdoor_48,0,62
viaduct_20,kitchen_224,0,62
cabin_outdoor_10,cottage_garden_61,0,62
attic_73,mountain_snowy_48,1,62
bathroom_10,mountain_44,1,62
ice_floe_10,movie_theater_indoor_5,0,62
vineyard_83,dining_room_31,0,62
office_building_20,general_store_outdoor_12,0,62
amphitheater_39,living_room_150,0,62
cafeteria_7,bathroom_13,0,62
living_room_311,snowfield_13,1,62
dining_room_201,canal_urban_69,0,62
ski_slope_16,tree_farm_7,0,62
recreation_room_11,youth_hostel_1,0,62
cubicle_office_6,kasbah_39,1,62
bedroom_145,beach_7,1,62
fairway_60,bayou_11,0,62
creek_85,barn_36,0,62
cottage_garden_10,patio_21,1,62
kitchen_128,living_room_217,0,62
bedroom_239,bistro_indoor_4,1,62
bedroom_43,creek_12,0,62
golf_course_17,library_indoor_26,0,62
ice_shelf_17,manufactured_home_48,0,62
living_room_75,bedroom_324,0,62
recreation_room_13,viaduct_4,1,62
attic_54,beauty_salon_51,1,62
badlands_109,bedroom_36,0,62
forest_road_24,mountain_snowy_53,1,62
living_room_277,living_room_224,1,62
amphitheater_34,apartment_building_outdoor_46,0,62
driveway_29,lobby_11,0,62
fairway_51,dinette_vehicle_45,0,62
living_room_223,pond_35,1,62
playground_100,living_room_219,0,62
playground_21,kitchen_115,0,62
bathroom_106,amphitheater_25,1,62
general_store_outdoor_45,bedroom_145,0,62
forest_needleleaf_1,viaduct_12,1,62
attic_50,hayfield_20,1,62
cubicle_office_5,underwater_coral_reef_41,1,62
bathroom_59,courtroom_15,1,62
kitchen_81,waiting_room_14,1,62
attic_58,archive_2,1,62
lake_natural_40,hill_3,1,62
bedroom_380,beach_3,1,62
bedroom_142,ski_lodge_1,1,62
kitchen_145,living_room_35,1,62
orchard_25,rainforest_16,0,62
bathroom_65,wheat_field_39,1,62
desert_sand_10,bathroom_67,0,62
golf_course_120,bus_interior_7,0,62
viaduct_24,golf_course_40,0,62
bedroom_355,kitchen_19,1,62
gift_shop_33,dinette_vehicle_59,1,62
canal_natural_7,dining_room_85,0,62
golf_course_26,orchard_54,0,62
badlands_127,corridor_10,0,62
cottage_garden_8,living_room_151,1,62
kitchen_254,movie_theater_indoor_6,1,62
bedroom_194,mountain_154,1,62
playground_125,bedroom_362,0,62
marsh_14,attic_8,0,62
swimming_pool_indoor_4,forest_broadleaf_23,1,62
dining_room_176,badlands_129,1,62
dining_room_21,living_room_132,0,62
pasture_26,highway_102,0,62
veranda_11,hill_2,1,62
dining_room_208,dining_room_94,0,62
golf_course_30,dinette_vehicle_46,0,62
living_room_97,berth_5,0,62
highway_69,bedroom_29,0,62
parking_lot_57,parking_lot_21,1,62
swimming_pool_outdoor_17,aqueduct_70,1,62
snowfield_12,watering_hole_23,0,62
bedroom_284,beach_28,1,62
field_cultivated_29,golf_course_39,0,62
attic_69,boardwalk_13,1,62
cabin_outdoor_57,bayou_23,1,62
field_wild_11,kitchenette_5,0,62
residential_neighborhood_5,ice_floe_17,0,62
dining_room_105,rainforest_13,0,62
kitchen_105,galley_38,0,62
mountain_snowy_26,banquet_hall_17,0,62
swimming_pool_outdoor_6,parking_lot_67,0,62
assembly_line_4,bedroom_183,0,62
attic_71,highway_145,1,62
bathroom_32,library_indoor_13,0,62
cottage_garden_35,bathroom_40,0,62
orchard_76,highway_180,1,62
hotel_room_115,auditorium_17,1,62
kitchen_243,watering_hole_19,1,62
bedroom_112,kitchen_261,0,62
manufactured_home_13,kasbah_30,0,62
office_2,attic_37,1,62
mansion_70,vegetable_garden_6,0,62
hayfield_13,fairway_59,1,62
galley_51,creek_50,1,62
playground_94,fairway_21,1,62
dinette_vehicle_19,living_room_235,0,62
wet_bar_19,river_18,1,62
dining_room_185,general_store_indoor_6,0,62
living_room_101,golf_course_28,1,62
forest_path_45,apartment_building_outdoor_7,1,62
fairway_61,butte_29,1,62
beach_59,bedroom_165,0,62
living_room_4,highway_190,1,62
balcony_interior_18,dinette_vehicle_17,0,62
dining_room_195,orchard_25,1,62
manufactured_home_43,veranda_14,0,62
highway_174,patio_11,0,62
galley_32,kasbah_14,0,62
badlands_10,orchard_21,1,62
ballroom_4,hill_4,0,62
canal_urban_37,nursery_35,0,62
living_room_252,living_room_176,0,62
beach_37,kitchen_232,0,62
amphitheater_45,airport_terminal_6,0,62
waiting_room_83,apartment_building_outdoor_54,1,62
sandbar_29,badlands_1,0,62
fairway_41,highway_187,1,62
mountain_snowy_63,mansion_5,0,62
bedroom_29,valley_7,1,62
abbey_26,kitchen_229,0,62
alley_11,tree_farm_21,1,62
forest_road_34,canal_urban_12,1,62
kitchen_139,playground_46,1,62
park_13,street_1,0,62
canal_natural_53,amphitheater_43,1,62
putting_green_11,abbey_19,1,62
golf_course_35,playground_54,0,62
playground_75,kitchen_77,0,62
highway_22,orchard_76,1,62
kitchen_16,street_3,0,62
kitchen_220,abbey_25,1,62
bedroom_381,beach_6,1,62
dinette_home_29,waiting_room_73,0,62
living_room_314,kitchen_220,1,62
ice_floe_17,putting_green_16,1,62
attic_14,playground_74,1,62
dining_room_202,highway_27,1,62
attic_21,apartment_building_outdoor_5,0,62
waiting_room_28,creek_24,0,62
pasture_97,canal_natural_3,0,62
fairway_58,manufactured_home_49,0,62
dining_room_71,highway_64,1,62
butte_6,cottage_garden_20,0,62
library_indoor_30,kitchenette_7,1,62
kitchen_119,pasture_22,1,62
aqueduct_64,bistro_indoor_1,0,62
bedroom_335,movie_theater_indoor_3,1,62
dining_room_121,bedroom_120,0,62
highway_163,palace_21,0,62
vineyard_18,dining_room_61,0,62
ocean_3,bedroom_138,0,62
pasture_58,gift_shop_34,0,62
hayfield_21,golf_course_75,1,62
office_building_23,patio_16,0,62
bathroom_122,bedroom_231,1,62
dining_room_87,river_17,1,62
parlor_20,bedroom_347,1,62
cottage_garden_33,dining_room_177,0,62
bedroom_319,waiting_room_83,1,62
courtroom_5,yard_30,1,62
wheat_field_44,mountain_snowy_21,0,62
bedroom_197,beach_4,1,62
monastery_outdoor_25,cottage_garden_56,0,62
pasture_128,highway_215,1,62
art_gallery_8,lobby_29,0,62
underwater_coral_reef_38,desert_sand_9,1,62
wheat_field_33,badlands_52,0,62
poolroom_home_4,swimming_pool_outdoor_33,1,62
mountain_49,railroad_track_2,0,62
vineyard_77,veranda_13,0,62
playroom_25,living_room_193,1,62
youth_hostel_11,creek_49,0,62
dining_room_16,dinette_home_28,1,62
bedroom_10,lake_natural_36,1,62
bedroom_91,forest_path_3,0,62
balcony_interior_20,highway_117,1,62
attic_13,attic_19,0,62
restaurant_25,waterfall_block_4,1,62
golf_course_120,aqueduct_40,0,62
manufactured_home_54,aqueduct_49,1,62
library_indoor_6,beach_51,1,62
galley_20,parking_garage_outdoor_9,1,62
vineyard_63,creek_26,0,62
boardwalk_26,pasture_116,0,62
corridor_33,dinette_vehicle_57,0,62
highway_16,mansion_68,0,62
golf_course_46,pond_42,0,62
bedroom_242,living_room_92,0,62
waterfall_fan_4,highway_146,1,62
yard_23,parking_lot_29,0,62
lake_natural_65,hotel_room_51,0,62
beach_11,bedroom_202,0,62
playground_62,mountain_137,1,62
bedroom_127,berth_17,0,62
parlor_12,dinette_vehicle_52,1,62
beauty_salon_49,restaurant_12,1,62
viaduct_20,orchard_28,0,62
balcony_interior_20,vineyard_54,1,62
dining_room_57,canal_urban_80,1,62
cubicle_office_8,highway_50,1,62
manufactured_home_49,parking_lot_23,0,62
galley_29,bedroom_227,1,62
badlands_20,living_room_185,0,62
playroom_24,palace_14,1,62
orchard_59,lecture_room_6,0,62
locker_room_2,kitchen_186,0,62
kitchen_86,driveway_11,1,62
forest_broadleaf_13,field_cultivated_36,1,62
vineyard_21,canal_urban_6,0,62
hotel_room_79,waterfall_fan_8,1,62
attic_61,living_room_271,0,62
cabin_outdoor_4,living_room_214,1,62
bedroom_310,bedroom_289,1,62
forest_road_30,abbey_29,1,62
vineyard_28,barn_33,0,62
pasture_69,yard_8,0,62
mountain_118,highway_9,1,62
apartment_building_outdoor_17,dining_room_66,0,62
wheat_field_1,bathroom_108,0,62
badlands_94,parlor_17,0,62
highway_200,mountain_30,0,62
bedroom_77,beach_2,1,62
creek_40,veranda_13,0,62
kitchen_158,recreation_room_11,1,62
bedroom_288,bathroom_53,0,62
athletic_field_outdoor_14,highway_122,1,62
lobby_10,bedroom_294,0,62
mountain_snowy_76,attic_83,0,62
living_room_248,pasture_97,1,62
dining_room_80,attic_77,1,62
parking_lot_13,swamp_6,0,62
patio_27,living_room_66,0,62
living_room_176,sandbar_28,1,62
kitchen_122,pasture_49,1,62
waterfall_fan_6,kitchen_181,0,62
pond_11,home_office_11,0,62
mansion_20,auditorium_13,0,62
lake_natural_84,cottage_garden_29,0,62
aqueduct_4,poolroom_home_43,1,62
desert_sand_8,vineyard_85,0,62
desert_sand_13,ski_lodge_1,0,62
lake_natural_55,mountain_123,0,62
golf_course_11,kitchen_158,0,62
playroom_8,waiting_room_22,0,62
playroom_13,forest_path_28,0,62
moat_water_9,bus_interior_6,0,62
highway_137,marsh_21,0,62
basement_2,nursery_27,0,62
pasture_11,swimming_pool_outdoor_2,1,62
lake_natural_16,hayfield_27,1,62
parking_lot_1,pavilion_14,0,62
bedroom_15,beach_12,1,62
playground_65,dining_room_139,0,62
apartment_building_outdoor_65,lobby_38,0,62
kitchen_173,pasture_28,1,62
mansion_60,viaduct_22,0,62
vineyard_40,playground_141,1,62
dining_room_46,swimming_pool_outdoor_49,0,62
swimming_pool_outdoor_58,ski_lodge_5,0,62
art_gallery_8,vineyard_52,1,62
manufactured_home_73,dining_room_68,0,62
creek_9,vineyard_22,1,62
dining_room_200,sandbar_28,1,62
river_7,aqueduct_34,0,62
swimming_pool_outdoor_6,berth_18,0,62
baseball_field_16,patio_33,0,62
canal_urban_84,fairway_69,1,62
hotel_room_33,mansion_74,0,62
mountain_snowy_53,dinette_home_26,0,62
kitchen_243,waterfall_block_1,1,62
botanical_garden_20,canal_natural_32,1,62
kitchen_237,aqueduct_10,1,62
forest_broadleaf_16,dining_room_67,0,62
canal_urban_8,hayfield_29,1,62
living_room_193,wheat_field_3,1,62
dining_room_106,hotel_room_51,0,62
living_room_108,living_room_312,0,62
badlands_127,art_studio_8,0,62
pond_45,corridor_29,0,62
marsh_40,swimming_pool_indoor_1,0,62
hotel_room_123,mountain_86,1,62
beach_5,bedroom_294,0,62
bedroom_67,dinette_vehicle_59,0,62
home_office_55,field_wild_36,1,62
beauty_salon_45,street_27,0,62
highway_130,library_indoor_33,0,62
highway_55,street_19,0,62
waiting_room_69,banquet_hall_12,0,62
waiting_room_70,lake_natural_86,1,62
alley_23,pasture_47,1,62
manufactured_home_55,snowfield_1,1,62
beach_17,snowfield_20,1,62
baseball_field_11,home_office_37,0,62
underwater_coral_reef_34,badlands_42,1,62
pasture_76,playground_151,0,62
apartment_building_outdoor_6,wave_1,0,62
swimming_pool_outdoor_58,vegetable_garden_1,1,62
playroom_8,creek_26,0,62
bedroom_39,creek_71,1,62
swimming_pool_outdoor_26,badlands_108,1,62
swimming_pool_outdoor_62,golf_course_48,1,62
bedroom_143,volleyball_court_outdoor_1,1,62
dining_room_88,manufactured_home_58,1,62
home_office_57,boardwalk_33,1,62
kasbah_40,kitchen_230,0,62
apartment_building_outdoor_16,mountain_snowy_66,1,62
highway_119,highway_29,1,62
orchard_63,ice_shelf_23,0,62
playground_94,marsh_15,1,62
mountain_97,kitchen_19,0,62
desert_vegetation_19,street_2,0,62
bedroom_260,beach_16,1,62
parlor_13,bedroom_133,0,62
forest_needleleaf_11,fairway_63,1,62
nursery_7,living_room_137,0,62
aqueduct_43,athletic_field_outdoor_5,1,62
attic_48,manufactured_home_30,0,62
kitchen_78,art_gallery_16,1,62
apartment_building_outdoor_29,boardwalk_24,1,62
mountain_snowy_13,fairway_30,1,62
highway_98,cubicle_office_12,0,62
amphitheater_18,bedroom_105,0,62
palace_11,bedroom_28,0,62
home_office_1,corridor_23,1,62
windmill_1,bayou_17,0,62
vineyard_34,manufactured_home_58,1,62
playground_73,fairway_83,1,62
hotel_room_40,ice_shelf_6,0,62
mansion_30,bedroom_81,0,62
swimming_pool_outdoor_50,pasture_27,1,62
forest_path_15,viaduct_13,1,62
home_office_55,playground_118,1,62
orchard_22,waiting_room_73,0,62
aqueduct_41,amphitheater_33,1,62
bathroom_93,tree_house_8,0,62
art_studio_8,bathroom_92,0,62
dining_room_46,lake_natural_23,1,62
bedroom_331,restaurant_28,0,62
bedroom_343,bedroom_267,1,62
vegetable_garden_41,monastery_outdoor_13,1,62
canal_urban_36,playground_6,0,62
beach_31,bedroom_256,0,62
putting_green_13,hotel_room_105,0,62
hotel_room_75,islet_5,1,62
highway_83,cubicle_office_20,0,62
desert_vegetation_1,living_room_130,1,62
kasbah_32,kasbah_9,0,62
manufactured_home_52,library_indoor_42,0,62
amphitheater_48,mountain_snowy_64,0,62
canal_natural_54,poolroom_home_18,0,62
kitchen_190,bedroom_391,0,62
bedroom_1,amphitheater_1,1,62
general_store_outdoor_24,hangar_indoor_1,1,62
islet_18,dining_room_112,0,62
orchard_65,bedroom_218,0,62
viaduct_15,bedroom_324,0,62
vineyard_84,living_room_165,0,62
bedroom_298,yard_30,1,62
highway_234,mountain_82,0,62
pasture_133,highway_113,1,62
fairway_12,canal_natural_30,0,62
bedroom_4,abbey_38,1,62
kasbah_2,dining_room_180,0,62
snowfield_28,pasture_11,0,62
picnic_area_21,orchard_65,0,62
vineyard_68,golf_course_102,1,62
cabin_outdoor_50,driveway_56,1,62
playroom_3,abbey_29,1,62
highway_181,pasture_49,1,62
home_office_23,highway_54,1,62
living_room_15,poolroom_home_37,1,62
bedroom_78,beach_35,1,62
 beach_5, kitchen_121,0,63
mountain_74,ballroom_8,0,63
poolroom_establishment_12,dinette_vehicle_47,0,63
waiting_room_44,beach_62,1,63
forest_path_31,cafeteria_2,0,63
cottage_garden_66,kitchen_22,0,63
kitchen_75,bathroom_22,0,63
kitchen_136,playground_151,1,63
attic_75,moat_water_12,1,63
field_wild_18,kitchen_160,0,63
cabin_outdoor_71,restaurant_18,0,63
pasture_58,gift_shop_27,0,63
bedroom_207,general_store_indoor_16,1,63
dinette_vehicle_51,living_room_271,1,63
attic_6,golf_course_6,1,63
amphitheater_35,butte_28,1,63
cafeteria_8,valley_26,1,63
wheat_field_10,islet_1,0,63
athletic_field_outdoor_2,banquet_hall_8,0,63
creek_50,sandbar_3,1,63
aqueduct_24,veranda_4,0,63
yard_6,railroad_track_14,1,63
assembly_line_1,auditorium_11,0,63
desert_vegetation_16,orchard_35,0,63
highway_16,galley_23,0,63
general_store_indoor_11,harbor_3,1,63
railroad_track_3,dining_room_205,0,63
forest_path_27,poolroom_home_57,0,63
marsh_19,mountain_snowy_43,0,63
beach_16,bedroom_165,0,63
aqueduct_27,recreation_room_11,0,63
swimming_pool_indoor_8,yard_30,0,63
highway_97,patio_2,0,63
assembly_line_5,patio_22,0,63
swimming_pool_outdoor_59,abbey_43,1,63
general_store_indoor_18,golf_course_45,1,63
courtroom_19,gift_shop_24,1,63
vineyard_15,parking_lot_57,0,63
dining_car_5,wheat_field_5,1,63
attic_18,golf_course_119,1,63
palace_3,bedroom_18,0,63
playground_89,kitchen_99,0,63
bedroom_88,vineyard_73,1,63
beauty_salon_34,playroom_7,0,63
boardwalk_26,cubicle_office_13,0,63
hotel_room_82,attic_7,0,63
athletic_field_outdoor_16,moat_water_20,0,63
lobby_3,highway_173,0,63
creek_8,forest_path_39,0,63
kitchen_15,beach_44,1,63
living_room_121,creek_59,1,63
yard_20,yard_28,0,63
golf_course_99,mountain_61,0,63
living_room_182,ice_floe_18,1,63
desert_sand_12,fairway_38,1,63
manufactured_home_32,cottage_garden_26,1,63
amphitheater_18,kitchen_258,0,63
dinette_vehicle_8,creek_75,1,63
airport_terminal_9,creek_38,0,63
beach_3,bedroom_106,0,63
valley_6,poolroom_home_53,0,63
wheat_field_34,office_building_10,0,63
creek_14,playroom_24,0,63
mansion_48,field_wild_11,1,63
waiting_room_22,aqueduct_11,1,63
canal_urban_88,bathroom_68,0,63
palace_7,berth_10,0,63
golf_course_69,pond_31,0,63
fairway_44,highway_19,1,63
bedroom_89,wheat_field_3,1,63
picnic_area_4,corridor_25,0,63
balcony_interior_36,lobby_9,1,63
manufactured_home_75,highway_115,1,63
railroad_track_2,vegetable_garden_15,0,63
cottage_garden_28,dining_room_107,0,63
kitchen_75,art_studio_1,0,63
vegetable_garden_27,general_store_outdoor_39,0,63
bathroom_87,apartment_building_outdoor_57,1,63
kitchen_171,kitchen_121,0,63
pasture_73,sandbar_39,1,63
bedroom_109,moat_water_2,1,63
kitchen_97,moat_water_4,1,63
living_room_27,canal_urban_2,1,63
highway_74,marsh_13,1,63
bathroom_62,beach_47,1,63
bedroom_69,swimming_pool_indoor_15,1,63
dinette_vehicle_11,library_indoor_25,1,63
living_room_20,golf_course_60,1,63
dinette_vehicle_18,living_room_221,1,63
beach_12,bedroom_77,0,63
apartment_building_outdoor_76,dinette_vehicle_43,0,63
dinette_vehicle_9,highway_59,1,63
highway_220,orchard_38,0,63
highway_67,playground_147,0,63
field_cultivated_38,dining_room_178,0,63
golf_course_60,canal_natural_56,0,63
living_room_47,dining_room_110,0,63
waterfall_block_6,monastery_outdoor_5,0,63
waiting_room_78,dinette_vehicle_16,0,63
bedroom_391,bedroom_60,0,63
forest_path_20,ice_floe_10,1,63
butte_20,mountain_99,1,63
bathroom_25,beauty_salon_21,1,63
highway_91,patio_15,0,63
ice_shelf_23,mountain_snowy_72,0,63
cottage_garden_10,boardwalk_25,1,63
bathroom_124,dining_room_45,1,63
vineyard_76,underwater_coral_reef_4,0,63
street_25,bedroom_253,0,63
parlor_33,creek_45,1,63
playroom_16,highway_33,1,63
kindergarden_classroom_1,beauty_salon_34,1,63
library_indoor_35,living_room_185,0,63
river_14,library_indoor_42,0,63
kitchen_50,marsh_8,1,63
dining_room_210,pasture_19,1,63
fairway_20,mountain_40,0,63
parking_lot_65,forest_road_17,1,63
parking_lot_55,forest_road_23,1,63
bedroom_294,beach_5,1,63
forest_needleleaf_18,tree_farm_23,0,63
balcony_interior_43,berth_7,0,63
balcony_interior_3,driveway_5,1,63
waiting_room_71,playground_102,1,63
parking_lot_53,apartment_building_outdoor_6,0,63
living_room_103,bathroom_90,0,63
badlands_43,ice_shelf_26,1,63
lobby_31,arch_8,0,63
highway_26,apartment_building_outdoor_65,0,63
golf_course_3,fairway_31,0,63
golf_course_25,arch_10,0,63
wheat_field_26,cottage_garden_18,0,63
waiting_room_23,bedroom_73,0,63
attic_75,fairway_37,1,63
living_room_125,banquet_hall_15,1,63
poolroom_home_27,office_building_34,1,63
highway_104,dining_room_30,1,63
hayfield_14,living_room_19,0,63
wind_farm_1,hotel_room_89,0,63
orchard_75,parlor_3,0,63
beach_42,street_2,0,63
canal_natural_47,canal_urban_61,1,63
creek_84,playground_121,1,63
kitchen_73,playground_44,1,63
home_office_51,corridor_26,1,63
dinette_vehicle_67,kitchen_146,1,63
playground_141,cottage_garden_41,0,63
playground_10,apartment_building_outdoor_34,0,63
bathroom_110,galley_3,0,63
beach_6,bedroom_284,0,63
valley_3,viaduct_30,0,63
field_wild_21,general_store_outdoor_41,0,63
tree_farm_11,highway_162,0,63
nursery_25,bedroom_67,1,63
swimming_pool_outdoor_6,utility_room_4,0,63
aqueduct_52,badlands_33,1,63
vineyard_39,balcony_interior_8,0,63
lecture_room_15,poolroom_establishment_11,0,63
bathroom_90,hayfield_31,1,63
valley_19,cubicle_office_14,0,63
highway_165,lake_natural_10,1,63
highway_70,beach_12,1,63
kitchen_6,parlor_6,0,63
highway_236,kitchen_127,0,63
poolroom_home_22,mansion_37,1,63
art_studio_3,home_office_13,1,63
swimming_pool_outdoor_28,lake_natural_85,1,63
kitchen_25,bedroom_231,0,63
creek_3,pond_45,1,63
mansion_18,mansion_37,0,63
bedroom_48,balcony_interior_43,1,63
orchard_76,pond_11,1,63
waiting_room_79,orchard_54,1,63
snowfield_21,amphitheater_30,0,63
bathroom_8,canal_urban_38,1,63
pond_5,highway_192,1,63
cottage_garden_42,canal_natural_35,1,63
vineyard_21,mountain_135,1,63
palace_6,canal_urban_48,0,63
bedroom_218,beach_7,1,63
golf_course_24,badlands_43,0,63
living_room_227,bayou_28,1,63
creek_58,living_room_144,0,63
bedroom_232,veranda_7,1,63
dining_room_151,office_building_30,1,63
kitchen_202,bedroom_111,0,63
canal_urban_35,nursery_28,0,63
fairway_68,balcony_interior_12,0,63
golf_course_54,driveway_14,0,63
apartment_building_outdoor_62,playground_86,0,63
cubicle_office_24,living_room_50,1,63
driveway_32,living_room_127,1,63
lake_natural_15,lake_natural_74,0,63
office_building_37,badlands_14,1,63
amphitheater_18,apartment_building_outdoor_62,0,63
veranda_2,library_indoor_34,1,63
berth_15,pasture_135,1,63
apartment_building_outdoor_42,badlands_128,1,63
living_room_52,beauty_salon_21,1,63
forest_needleleaf_11,street_14,0,63
cubicle_office_23,botanical_garden_9,1,63
highway_76,bathroom_77,0,63
golf_course_92,hotel_room_106,0,63
kitchen_39,living_room_269,1,63
creek_46,sandbar_10,1,63
playground_29,cafeteria_3,0,63
bedroom_272,lake_natural_78,1,63
lobby_20,utility_room_2,0,63
living_room_27,mountain_120,1,63
beach_24,bedroom_183,0,63
golf_course_6,home_office_13,0,63
gift_shop_8,library_indoor_12,0,63
manufactured_home_74,driveway_7,1,63
dining_room_77,swimming_pool_outdoor_46,1,63
mountain_102,waiting_room_85,0,63
highway_7,bathroom_83,0,63
golf_course_98,bedroom_26,0,63
abbey_9,living_room_253,0,63
playground_86,watering_hole_15,1,63
hotel_room_17,wet_bar_7,1,63
dining_room_113,home_office_46,0,63
poolroom_home_34,creek_56,1,63
arch_1,viaduct_12,1,63
driving_range_outdoor_1,hotel_room_55,0,63
attic_12,highway_110,1,63
balcony_interior_30,waiting_room_43,0,63
lobby_32,dining_room_117,0,63
ice_shelf_4,pasture_94,1,63
mountain_snowy_35,ocean_8,1,63
apartment_building_outdoor_15,pasture_125,1,63
reception_5,badlands_119,1,63
desert_vegetation_2,aqueduct_15,0,63
kasbah_31,highway_74,0,63
airport_terminal_8,highway_151,1,63
bedroom_256,kasbah_12,1,63
viaduct_8,amphitheater_48,0,63
poolroom_home_2,highway_162,1,63
hotel_room_15,kitchen_246,1,63
living_room_155,mountain_snowy_5,1,63
beach_11,bedroom_202,0,63
bathroom_66,waterfall_block_1,1,63
bedroom_218,apartment_building_outdoor_6,1,63
home_office_49,aqueduct_64,1,63
bedroom_363,botanical_garden_2,1,63
hotel_room_100,wheat_field_21,1,63
kitchen_85,kitchen_96,0,63
apartment_building_outdoor_72,hotel_room_3,0,63
snowfield_28,desert_sand_4,0,63
pond_31,patio_27,0,63
athletic_field_outdoor_1,banquet_hall_6,0,63
dining_room_59,dinette_vehicle_12,0,63
fairway_70,cottage_garden_26,0,63
dining_room_50,manufactured_home_51,1,63
golf_course_40,sandbar_21,1,63
dining_room_4,vineyard_21,1,63
bedroom_358,tree_farm_5,1,63
yard_38,street_14,0,63
canal_urban_58,planetarium_outdoor_5,1,63
badlands_135,pavilion_13,0,63
ocean_7,corridor_5,0,63
bedroom_284,highway_27,1,63
parlor_35,sandbar_24,1,63
assembly_line_3,dining_room_5,0,63
playground_140,youth_hostel_14,0,63
general_store_indoor_7,library_indoor_6,1,63
abbey_5,vegetable_garden_1,0,63
highway_141,gift_shop_32,0,63
living_room_243,dining_room_137,0,63
gift_shop_2,residential_neighborhood_1,1,63
beach_10,bedroom_213,0,63
hotel_room_73,nursery_28,1,63
bedroom_244,field_cultivated_4,1,63
poolroom_home_37,highway_205,1,63
gift_shop_11,playground_14,1,63
bedroom_284,canal_urban_38,1,63
bedroom_115,forest_path_35,1,63
bedroom_61,toll_plaza_1,1,63
parking_lot_27,arch_8,0,63
amphitheater_15,beach_36,1,63
bathroom_52,patio_10,1,63
