leftlist,rightlist,responselist,Subject
watering_hole_2,bus_interior_2,1,8
recreation_room_7,dining_room_5,1,8
highway_199,kitchen_69,1,8
watering_hole_21,mountain_141,0,8
bayou_29,dinette_home_26,1,8
badlands_39,forest_path_52,0,8
abbey_6,playroom_12,1,8
kitchen_251,parlor_40,0,8
golf_course_21,ice_shelf_4,0,8
living_room_104,kitchen_46,1,8
pasture_132,golf_course_1,1,8
mountain_70,wheat_field_25,1,8
highway_20,bedroom_188,1,8
aqueduct_40,athletic_field_outdoor_15,1,8
mountain_snowy_2,dining_car_7,1,8
beach_2,playroom_29,1,8
kitchen_222,cafeteria_15,0,8
kitchen_158,badlands_39,0,8
mountain_122,valley_23,0,8
patio_23,mountain_153,0,8
playground_30,apartment_building_outdoor_67,1,8
canal_natural_56,kitchen_112,1,8
creek_46,canal_urban_16,1,8
mansion_69,pond_26,0,8
pasture_133,general_store_indoor_7,1,8
living_room_79,bedroom_61,1,8
mountain_snowy_70,waiting_room_11,1,8
restaurant_16,waiting_room_17,1,8
living_room_38,river_14,0,8
iceberg_1,wet_bar_1,1,8
poolroom_home_22,vineyard_23,0,8
forest_road_27,manufactured_home_72,1,8
ocean_3,viaduct_13,1,8
cabin_outdoor_6,bedroom_194,1,8
creek_48,ski_slope_30,0,8
marsh_21,bathroom_91,1,8
swamp_2,living_room_183,1,8
canal_natural_23,highway_114,1,8
wheat_field_39,mountain_70,1,8
lake_natural_52,mountain_113,1,8
monastery_outdoor_24,tree_house_10,0,8
canal_natural_2,galley_24,1,8
railroad_track_1,art_gallery_3,1,8
bathroom_85,forest_road_17,0,8
kasbah_9,living_room_62,1,8
golf_course_37,kasbah_27,1,8
berth_18,bedroom_130,0,8
hotel_room_128,hotel_room_62,0,8
lecture_room_12,vineyard_27,0,8
mansion_41,aqueduct_53,0,8
butte_23,mountain_152,0,8
cottage_garden_1,general_store_outdoor_35,0,8
living_room_174,gift_shop_16,0,8
fairway_15,cabin_outdoor_82,1,8
marsh_3,hayfield_25,1,8
arch_4,poolroom_establishment_8,1,8
bathroom_76,mountain_snowy_33,0,8
street_35,restaurant_17,1,8
highway_96,wheat_field_26,0,8
pasture_95,viaduct_1,1,8
subway_interior_2,office_14,1,8
creek_48,swimming_pool_indoor_12,1,8
aqueduct_61,living_room_224,1,8
parlor_20,pasture_65,0,8
dinette_vehicle_51,driveway_34,0,8
living_room_157,mountain_114,0,8
berth_11,dining_room_203,0,8
highway_212,forest_road_24,1,8
boardwalk_24,playroom_9,1,8
patio_8,forest_broadleaf_20,0,8
kitchen_208,kitchenette_12,1,8
driving_range_outdoor_2,botanical_garden_7,0,8
canal_natural_40,desert_vegetation_15,0,8
bedroom_376,bathroom_80,1,8
bedroom_57,pasture_28,0,8
beauty_salon_44,ocean_8,0,8
abbey_34,general_store_indoor_3,1,8
dining_room_146,cabin_outdoor_5,0,8
bedroom_77,general_store_outdoor_31,0,8
pasture_114,living_room_93,1,8
boardwalk_24,parking_lot_35,1,8
playground_81,living_room_66,1,8
kitchen_94,parking_garage_outdoor_8,0,8
mansion_16,river_17,0,8
pond_5,home_office_42,1,8
butte_23,bedroom_134,1,8
boardwalk_28,general_store_outdoor_11,1,8
kitchen_208,badlands_77,0,8
art_gallery_12,marsh_42,0,8
corridor_14,botanical_garden_25,0,8
field_cultivated_17,ski_slope_10,1,8
corridor_18,monastery_outdoor_11,0,8
bathroom_109,tree_farm_13,0,8
swimming_pool_outdoor_42,highway_79,0,8
hotel_room_60,beach_73,0,8
alley_5,home_office_56,1,8
swimming_pool_outdoor_45,highway_44,0,8
arch_6,bedroom_140,1,8
highway_237,bedroom_70,1,8
bayou_27,highway_90,0,8
kitchen_260,warehouse_indoor_2,0,8
orchard_70,abbey_11,1,8
living_room_117,fairway_16,0,8
kitchen_33,botanical_garden_19,0,8
bedroom_63,bedroom_12,1,8
ice_shelf_9,hotel_room_72,1,8
art_gallery_13,creek_58,0,8
bedroom_151,wheat_field_40,0,8
bedroom_147,lake_natural_53,0,8
underwater_coral_reef_2,living_room_127,0,8
dining_room_61,bedroom_367,1,8
playground_114,restaurant_19,1,8
valley_10,bayou_3,1,8
dining_room_155,mountain_snowy_84,0,8
creek_71,viaduct_8,0,8
vegetable_garden_38,street_8,0,8
monastery_outdoor_25,kitchen_105,1,8
amphitheater_4,golf_course_43,0,8
canal_natural_25,pasture_71,1,8
sandbar_23,fairway_20,1,8
cabin_outdoor_73,kitchen_199,1,8
living_room_207,patio_13,0,8
pond_14,pasture_136,0,8
bathroom_81,rainforest_10,0,8
mountain_snowy_6,driveway_3,1,8
living_room_291,swimming_pool_outdoor_14,0,8
hotel_room_43,hayfield_1,0,8
hotel_room_12,forest_road_11,0,8
forest_needleleaf_17,dining_room_144,1,8
mountain_33,orchard_60,0,8
canal_urban_50,berth_5,1,8
pavilion_5,bathroom_34,1,8
dining_room_176,campus_1,0,8
lobby_37,apartment_building_outdoor_63,0,8
mountain_snowy_75,creek_36,1,8
dinette_home_3,vegetable_garden_17,0,8
snowfield_14,kitchen_59,1,8
library_indoor_38,lecture_room_24,0,8
dining_room_117,hotel_room_57,0,8
fairway_15,home_office_32,1,8
bedroom_30,hotel_room_37,0,8
living_room_82,parking_lot_20,0,8
courtroom_9,bathroom_75,1,8
sea_cliff_2,bus_interior_9,1,8
attic_77,parking_lot_40,0,8
sandbar_8,kasbah_8,1,8
galley_56,cottage_garden_54,0,8
fairway_53,bathroom_28,1,8
courtroom_2,canal_urban_68,0,8
pond_11,mansion_38,1,8
fairway_60,bedroom_205,1,8
aqueduct_69,sandbar_3,0,8
palace_20,forest_road_4,0,8
gift_shop_11,pasture_38,0,8
kitchen_55,patio_23,0,8
restaurant_28,fairway_58,0,8
bedroom_391,hotel_room_37,0,8
botanical_garden_36,highway_113,1,8
playground_151,playground_120,0,8
putting_green_11,golf_course_90,0,8
kitchen_249,field_wild_19,0,8
highway_53,hotel_room_25,1,8
parking_lot_15,waiting_room_78,1,8
office_3,office_building_13,0,8
waiting_room_41,hayfield_17,0,8
cottage_garden_23,badlands_105,0,8
dinette_vehicle_28,bedroom_339,0,8
tree_farm_14,vineyard_17,0,8
bathroom_32,mountain_121,0,8
manufactured_home_25,golf_course_62,0,8
pond_33,bayou_35,0,8
highway_56,nursery_20,1,8
dining_room_76,desert_sand_10,0,8
pasture_12,forest_path_27,1,8
mountain_snowy_84,swimming_pool_outdoor_21,1,8
dining_room_60,aqueduct_29,0,8
swamp_1,yard_28,0,8
canal_urban_37,mansion_39,1,8
living_room_299,desert_vegetation_17,0,8
baseball_field_7,pasture_120,1,8
river_40,bedroom_390,1,8
creek_47,mansion_45,1,8
living_room_208,ice_shelf_22,0,8
apartment_building_outdoor_75,badlands_133,0,8
beauty_salon_44,kitchen_41,1,8
galley_41,swimming_pool_outdoor_7,0,8
mountain_snowy_77,hotel_room_117,1,8
dinette_vehicle_49,cottage_garden_2,0,8
bedroom_160,mountain_snowy_36,0,8
mansion_70,highway_199,0,8
swimming_pool_outdoor_15,bedroom_357,1,8
kitchen_233,playground_26,0,8
campus_8,vineyard_60,0,8
mountain_snowy_43,canal_urban_75,0,8
forest_road_5,field_cultivated_8,0,8
sandbar_31,forest_needleleaf_19,1,8
badlands_126,golf_course_90,0,8
canal_natural_22,highway_203,0,8
pasture_97,amphitheater_29,0,8
highway_91,attic_79,1,8
cafeteria_14,bathroom_15,1,8
kitchen_237,bedroom_203,0,8
driveway_18,vegetable_garden_5,0,8
dining_room_25,canal_natural_29,0,8
bedroom_321,bedroom_264,0,8
bedroom_161,mountain_snowy_36,0,8
monastery_outdoor_7,manufactured_home_50,0,8
creek_31,playground_92,0,8
river_14,butte_2,0,8
vineyard_81,restaurant_kitchen_1,1,8
forest_path_46,library_indoor_24,1,8
playroom_3,mountain_snowy_18,0,8
abbey_7,balcony_interior_7,1,8
bedroom_330,hotel_room_8,0,8
kitchen_126,living_room_284,0,8
highway_90,kitchen_232,1,8
mansion_25,watering_hole_2,0,8
bedroom_366,driveway_9,0,8
amphitheater_6,creek_76,0,8
canal_urban_87,living_room_244,1,8
kitchen_133,mansion_5,0,8
pasture_46,botanical_garden_10,1,8
bathroom_69,mountain_48,0,8
marsh_40,poolroom_home_47,1,8
highway_85,living_room_178,1,8
parlor_1,hotel_room_10,1,8
amphitheater_22,alley_5,1,8
living_room_153,marsh_32,0,8
living_room_234,home_office_18,1,8
movie_theater_indoor_9,canal_urban_9,0,8
mountain_120,bedroom_5,1,8
living_room_147,bedroom_382,1,8
field_wild_22,cottage_garden_51,1,8
dining_room_193,orchard_81,0,8
poolroom_home_4,cottage_garden_7,0,8
living_room_131,living_room_226,1,8
kitchen_36,sandbar_22,0,8
pasture_99,cottage_garden_55,1,8
living_room_249,dining_room_53,1,8
beach_24,cabin_outdoor_3,1,8
moat_water_4,creek_72,0,8
swimming_pool_outdoor_32,bathroom_122,1,8
bedroom_156,badlands_49,0,8
highway_201,bistro_indoor_5,1,8
living_room_26,dining_room_14,1,8
bedroom_354,golf_course_106,0,8
golf_course_65,galley_50,1,8
dining_room_4,art_gallery_11,0,8
dinette_vehicle_54,moat_water_5,0,8
underwater_coral_reef_26,marsh_34,0,8
vegetable_garden_18,pasture_51,0,8
bathroom_20,golf_course_79,0,8
orchard_60,parking_lot_19,1,8
viaduct_28,pavilion_25,1,8
pavilion_20,wheat_field_39,0,8
highway_238,viaduct_17,1,8
mountain_84,kitchen_67,1,8
orchard_60,dinette_home_19,1,8
swimming_pool_outdoor_24,hotel_room_51,1,8
desert_sand_11,kitchen_38,1,8
banquet_hall_20,monastery_outdoor_5,0,8
aqueduct_17,aqueduct_10,0,8
poolroom_home_20,assembly_line_1,0,8
waiting_room_68,desert_sand_32,0,8
lake_natural_54,river_2,0,8
vineyard_46,yard_4,1,8
lake_natural_11,galley_44,1,8
dining_room_64,desert_sand_21,0,8
vegetable_garden_44,barn_2,0,8
kasbah_38,volleyball_court_outdoor_2,1,8
kitchen_257,bedroom_144,0,8
forest_broadleaf_23,ski_slope_16,0,8
highway_225,ski_slope_5,1,8
attic_29,dining_room_147,0,8
general_store_outdoor_3,highway_56,0,8
playground_117,veranda_8,1,8
cottage_garden_4,dining_room_164,1,8
highway_123,living_room_224,1,8
home_office_60,general_store_outdoor_39,0,8
hotel_room_10,butte_11,0,8
bedroom_331,beauty_salon_30,0,8
yard_8,living_room_75,1,8
playground_95,canal_urban_7,1,8
kitchen_83,living_room_212,0,8
patio_19,kitchen_46,1,8
mansion_43,banquet_hall_14,1,8
hayfield_31,mansion_26,1,8
ballroom_12,highway_134,0,8
playground_65,bathroom_21,1,8
bathroom_54,canal_urban_25,0,8
basement_2,aqueduct_2,0,8
attic_16,fairway_83,0,8
living_room_90,driveway_29,0,8
dining_room_156,poolroom_home_14,0,8
kitchen_209,bedroom_250,0,8
badlands_10,creek_93,1,8
swimming_pool_indoor_9,courtroom_6,1,8
sea_cliff_11,golf_course_13,0,8
creek_29,waiting_room_78,1,8
playground_116,kitchen_221,1,8
highway_105,railroad_track_12,0,8
nursery_30,putting_green_3,0,8
courtroom_11,tree_farm_15,0,8
canal_natural_9,dining_room_8,1,8
youth_hostel_3,youth_hostel_13,0,8
attic_27,golf_course_5,0,8
youth_hostel_12,orchard_1,0,8
bedroom_148,railroad_track_13,0,8
cabin_outdoor_81,vineyard_53,0,8
dinette_vehicle_60,bus_interior_1,0,8
swimming_pool_outdoor_52,bedroom_358,1,8
golf_course_122,moat_water_27,1,8
galley_42,mountain_snowy_62,0,8
manufactured_home_23,cabin_outdoor_1,0,8
bathroom_19,aqueduct_44,0,8
cottage_garden_54,parking_lot_36,0,8
home_office_54,bedroom_255,0,8
canal_urban_42,living_room_223,1,8
theater_indoor_procenium_3,living_room_260,1,8
bedroom_27,living_room_38,0,8
golf_course_45,youth_hostel_14,1,8
forest_needleleaf_15,cubicle_office_32,1,8
highway_177,living_room_308,1,8
dinette_home_21,marsh_2,0,8
butte_12,hotel_room_118,1,8
creek_15,bedroom_149,1,8
mountain_snowy_80,sandbar_34,0,8
playground_17,swimming_pool_outdoor_38,1,8
mansion_3,tree_farm_7,0,8
playground_116,bedroom_91,1,8
dining_room_27,dinette_vehicle_70,1,8
vineyard_20,dining_room_51,1,8
bathroom_84,swimming_pool_outdoor_67,0,8
restaurant_23,beauty_salon_12,1,8
golf_course_97,kasbah_28,0,8
canal_natural_17,amphitheater_48,0,8
parking_garage_outdoor_8,canal_urban_30,0,8
underwater_coral_reef_39,bedroom_37,0,8
banquet_hall_18,fairway_37,0,8
abbey_44,badlands_87,0,8
mountain_42,street_9,1,8
swimming_pool_outdoor_8,butte_7,0,8
badlands_3,lobby_29,1,8
swimming_pool_outdoor_41,pavilion_8,0,8
highway_19,apartment_building_outdoor_20,1,8
mountain_111,highway_62,0,8
galley_52,sea_cliff_2,0,8
highway_140,bedroom_235,1,8
living_room_106,living_room_273,1,8
kitchen_81,highway_106,0,8
home_office_24,living_room_12,0,8
kitchen_36,highway_18,0,8
yard_23,railroad_track_2,0,8
parlor_25,mountain_98,0,8
poolroom_home_6,manufactured_home_29,0,8
kasbah_12,beauty_salon_28,1,8
pasture_13,beauty_salon_15,1,8
manufactured_home_45,mountain_snowy_1,0,8
amphitheater_34,library_indoor_36,1,8
butte_23,mansion_42,1,8
home_office_30,mountain_99,0,8
canal_urban_62,waiting_room_75,1,8
valley_24,yard_26,1,8
bedroom_33,courtroom_13,0,8
vineyard_71,bedroom_62,1,8
cottage_garden_35,aqueduct_12,0,8
playground_108,dining_room_49,1,8
swimming_pool_outdoor_68,wet_bar_1,1,8
bedroom_121,fairway_40,0,8
mountain_94,balcony_interior_29,1,8
hotel_room_108,underwater_coral_reef_18,0,8
mountain_151,putting_green_4,1,8
snowfield_6,beach_12,0,8
railroad_track_13,driveway_30,1,8
office_8,kitchen_170,1,8
living_room_150,moat_water_22,0,8
corridor_4,driveway_18,0,8
apartment_building_outdoor_9,golf_course_118,0,8
nursery_36,golf_course_81,0,8
living_room_244,mountain_7,0,8
vegetable_garden_26,dinette_vehicle_73,1,8
kitchen_244,bedroom_215,1,8
beach_26,harbor_10,1,8
tree_farm_9,manufactured_home_13,1,8
swimming_pool_outdoor_42,library_indoor_22,1,8
pasture_146,vineyard_9,1,8
corridor_8,bedroom_80,1,8
pond_22,ice_shelf_17,0,8
field_cultivated_24,parlor_14,1,8
balcony_interior_14,golf_course_76,0,8
arch_12,canal_natural_37,0,8
attic_50,mountain_101,0,8
living_room_250,golf_course_28,0,8
cottage_garden_54,poolroom_home_47,1,8
beach_71,balcony_interior_19,1,8
youth_hostel_13,golf_course_76,0,8
bedroom_165,bedroom_351,0,8
mountain_snowy_27,mansion_41,1,8
cubicle_office_4,lecture_room_3,0,8
highway_200,abbey_24,1,8
manufactured_home_25,kitchen_247,1,8
baseball_field_15,desert_sand_23,1,8
orchard_31,dining_room_3,1,8
assembly_line_1,forest_needleleaf_12,0,8
cottage_garden_5,corridor_25,1,8
sea_cliff_4,abbey_4,0,8
bathroom_63,railroad_track_20,0,8
pasture_147,amphitheater_41,1,8
dinette_vehicle_38,bathroom_70,1,8
highway_34,wheat_field_45,0,8
kitchen_216,living_room_264,1,8
bedroom_115,mountain_74,0,8
library_indoor_26,gift_shop_14,1,8
waterfall_block_11,moat_water_1,1,8
kitchen_6,lecture_room_26,0,8
forest_road_30,highway_7,0,8
park_11,playground_123,1,8
waiting_room_38,lobby_35,0,8
aqueduct_60,golf_course_28,0,8
marsh_20,hotel_room_32,1,8
forest_needleleaf_18,office_building_16,1,8
library_indoor_6,forest_road_1,0,8
highway_183,monastery_outdoor_25,1,8
highway_2,office_building_13,1,8
swimming_pool_outdoor_63,bedroom_386,1,8
attic_80,creek_16,0,8
bedroom_293,manufactured_home_23,0,8
 beach_5, kitchen_121,1,9
badlands_60,kitchen_101,1,9
highway_197,golf_course_60,0,9
hayfield_30,lake_natural_10,0,9
amphitheater_44,lake_natural_85,0,9
dining_room_85,lake_natural_18,0,9
bedroom_150,home_office_4,0,9
canal_urban_33,hotel_room_101,1,9
kasbah_12,highway_183,1,9
bedroom_98,mountain_17,0,9
palace_23,athletic_field_outdoor_16,0,9
badlands_110,mountain_87,0,9
berth_17,bedroom_337,0,9
beach_31,kitchen_45,1,9
canal_natural_48,yard_24,1,9
fairway_54,highway_215,1,9
highway_148,living_room_294,1,9
field_cultivated_32,abbey_15,0,9
creek_33,bathroom_58,1,9
parking_lot_25,attic_69,1,9
living_room_161,abbey_30,0,9
toll_plaza_1,waiting_room_70,1,9
highway_23,mountain_85,0,9
living_room_5,waiting_room_18,0,9
desert_sand_31,bedroom_155,1,9
swimming_pool_outdoor_64,field_wild_31,0,9
orchard_74,beach_27,1,9
attic_21,valley_11,0,9
hayfield_21,marsh_14,1,9
bedroom_277,home_office_43,1,9
mountain_snowy_24,galley_57,1,9
patio_26,dinette_vehicle_4,1,9
pasture_111,apartment_building_outdoor_63,1,9
amphitheater_34,mountain_64,0,9
marsh_22,driveway_14,1,9
dinette_vehicle_16,canal_urban_20,1,9
mountain_snowy_8,lobby_24,1,9
bedroom_264,attic_75,1,9
highway_151,driveway_5,1,9
fairway_47,kasbah_27,1,9
hotel_room_17,playground_59,0,9
apartment_building_outdoor_31,playroom_6,1,9
amphitheater_6,campus_8,0,9
mountain_86,swimming_pool_outdoor_62,1,9
athletic_field_outdoor_4,cabin_outdoor_64,1,9
apartment_building_outdoor_11,mountain_3,0,9
home_office_32,pasture_85,0,9
wheat_field_18,harbor_3,1,9
beauty_salon_1,barn_23,0,9
railroad_track_9,playground_17,1,9
kitchen_136,bedroom_26,1,9
aqueduct_16,gift_shop_33,1,9
swimming_pool_outdoor_33,beach_17,0,9
general_store_indoor_18,highway_177,0,9
golf_course_47,parlor_16,1,9
playground_34,abbey_5,1,9
cubicle_office_7,home_office_50,1,9
bedroom_54,bathroom_94,0,9
mansion_10,sandbar_6,0,9
hotel_room_75,orchard_7,0,9
living_room_57,highway_213,0,9
snowfield_18,aqueduct_16,1,9
monastery_outdoor_10,living_room_22,1,9
restaurant_26,swimming_pool_outdoor_43,0,9
dinette_vehicle_62,barn_29,0,9
canal_natural_23,parlor_33,1,9
forest_road_2,viaduct_43,1,9
fairway_25,desert_sand_6,0,9
library_indoor_14,kitchen_250,0,9
bedroom_241,kitchen_185,1,9
bathroom_46,arch_14,0,9
highway_115,poolroom_home_46,1,9
lecture_room_17,cabin_outdoor_69,1,9
general_store_outdoor_30,dinette_vehicle_71,1,9
park_11,general_store_outdoor_13,1,9
waiting_room_82,waterfall_fan_8,0,9
arch_10,vegetable_garden_33,1,9
dining_room_131,highway_228,0,9
dining_room_164,living_room_132,1,9
living_room_243,putting_green_17,0,9
swamp_7,bedroom_110,1,9
park_6,boardwalk_21,0,9
kitchen_150,living_room_295,0,9
parlor_15,creek_76,0,9
bathroom_72,wet_bar_5,1,9
highway_229,kitchen_164,1,9
golf_course_106,kitchen_211,1,9
baseball_field_8,bedroom_227,1,9
manufactured_home_65,restaurant_24,1,9
highway_150,highway_93,1,9
office_building_34,kasbah_28,0,9
creek_58,pasture_83,0,9
living_room_67,palace_12,0,9
tree_house_1,ballroom_12,0,9
bedroom_15,banquet_hall_16,0,9
dinette_vehicle_6,mountain_93,0,9
attic_42,mountain_61,0,9
hayfield_9,street_25,0,9
attic_31,campus_1,0,9
underwater_coral_reef_38,butte_7,0,9
ballroom_4,pond_41,0,9
lecture_room_26,bedroom_98,1,9
mountain_108,dining_room_83,1,9
kasbah_12,waiting_room_2,1,9
wet_bar_21,balcony_interior_40,0,9
desert_sand_4,dining_room_210,1,9
lobby_17,pasture_76,0,9
waiting_room_73,ski_resort_3,0,9
aqueduct_37,patio_22,1,9
nursery_35,field_wild_21,0,9
nursery_13,field_cultivated_13,0,9
highway_197,bedroom_109,1,9
cabin_outdoor_72,dining_room_84,1,9
badlands_27,fairway_31,1,9
badlands_77,dining_room_17,1,9
balcony_interior_22,playroom_36,1,9
reception_12,dining_room_214,1,9
dining_room_175,swimming_pool_outdoor_57,0,9
viaduct_46,creek_30,0,9
athletic_field_outdoor_13,lake_natural_47,0,9
beauty_salon_6,cottage_garden_50,1,9
playground_145,balcony_interior_37,1,9
pasture_133,dining_room_50,1,9
hotel_room_12,ocean_2,0,9
field_cultivated_17,marsh_1,1,9
badlands_45,dining_room_195,1,9
living_room_312,golf_course_11,0,9
parking_lot_36,apartment_building_outdoor_12,1,9
swamp_3,moat_water_30,1,9
sandbar_42,forest_broadleaf_12,1,9
kitchen_119,harbor_6,0,9
golf_course_62,pond_23,0,9
highway_75,pasture_37,1,9
field_cultivated_23,sandbar_30,0,9
railroad_track_2,library_indoor_27,1,9
botanical_garden_39,yard_16,1,9
putting_green_10,dining_car_7,1,9
forest_path_1,office_building_35,1,9
vineyard_13,hotel_room_8,1,9
desert_sand_31,underwater_coral_reef_8,1,9
fairway_60,beach_57,1,9
palace_13,cabin_outdoor_66,1,9
forest_needleleaf_5,corridor_24,1,9
mountain_snowy_36,viaduct_48,0,9
mountain_51,dining_room_165,1,9
ski_slope_15,bayou_19,0,9
living_room_41,golf_course_88,0,9
kitchen_104,putting_green_15,0,9
creek_79,galley_14,1,9
playground_88,canal_natural_32,0,9
waterfall_block_12,hotel_room_73,1,9
butte_18,mountain_snowy_30,1,9
lake_natural_46,pasture_151,1,9
pasture_149,kitchenette_12,1,9
patio_19,home_office_52,1,9
restaurant_10,lobby_35,0,9
utility_room_1,vineyard_53,0,9
creek_13,badlands_86,0,9
ice_shelf_21,snowfield_10,1,9
bedroom_318,beach_52,0,9
kitchen_58,highway_152,0,9
bedroom_22,beauty_salon_36,1,9
highway_171,ocean_10,0,9
valley_6,badlands_4,0,9
bedroom_344,library_indoor_38,1,9
amphitheater_1,aqueduct_5,1,9
marsh_2,orchard_30,0,9
living_room_245,art_gallery_13,0,9
bedroom_312,watering_hole_12,0,9
highway_25,mansion_74,1,9
golf_course_112,canal_urban_27,1,9
bedroom_19,kitchen_68,1,9
playground_93,cottage_garden_50,1,9
dinette_vehicle_71,bedroom_49,1,9
canal_natural_22,dining_room_24,1,9
covered_bridge_exterior_1,creek_39,0,9
playground_68,lecture_room_9,1,9
dining_room_188,mountain_snowy_37,0,9
bedroom_6,kitchen_165,0,9
lake_natural_11,canal_urban_42,1,9
forest_broadleaf_8,youth_hostel_2,0,9
lake_natural_6,living_room_42,1,9
lake_natural_51,fairway_85,0,9
poolroom_home_54,apartment_building_outdoor_29,0,9
home_office_41,general_store_indoor_6,0,9
dining_room_63,beauty_salon_33,0,9
library_indoor_6,desert_sand_18,0,9
kasbah_17,waiting_room_45,1,9
youth_hostel_7,mountain_115,0,9
hotel_room_18,kitchen_183,1,9
vegetable_garden_13,playground_125,0,9
bedroom_28,hotel_room_118,0,9
golf_course_69,bayou_15,1,9
beauty_salon_39,barn_11,0,9
kitchen_58,tree_house_11,0,9
pavilion_18,bathroom_100,1,9
dinette_vehicle_52,courtroom_10,0,9
islet_14,tree_house_9,1,9
patio_28,mansion_2,0,9
bathroom_93,butte_17,0,9
manufactured_home_73,dining_room_12,1,9
railroad_track_2,mansion_51,1,9
cottage_garden_5,highway_61,0,9
badlands_124,hotel_room_30,1,9
mountain_134,amphitheater_14,0,9
apartment_building_outdoor_46,hotel_room_131,1,9
pasture_108,dining_room_33,1,9
kitchen_107,kitchen_12,1,9
highway_225,fairway_2,0,9
office_building_34,bedroom_195,1,9
picnic_area_1,monastery_outdoor_10,0,9
dining_room_40,living_room_298,0,9
living_room_95,badlands_19,0,9
tree_farm_1,bathroom_78,1,9
bayou_17,pasture_88,1,9
dining_room_140,highway_149,0,9
park_15,manufactured_home_71,1,9
living_room_9,lake_natural_11,0,9
creek_5,highway_115,0,9
orchard_21,playroom_26,1,9
badlands_134,arch_7,1,9
general_store_indoor_8,amphitheater_7,0,9
living_room_165,street_28,0,9
amphitheater_30,poolroom_home_50,1,9
bedroom_319,palace_10,0,9
creek_51,palace_11,0,9
amphitheater_29,bedroom_392,1,9
badlands_102,highway_21,1,9
poolroom_home_20,vineyard_62,0,9
manufactured_home_8,canal_natural_12,0,9
aqueduct_71,living_room_149,1,9
playground_37,highway_29,0,9
beach_35,street_9,1,9
street_5,amphitheater_43,1,9
swimming_pool_outdoor_40,bedroom_75,1,9
living_room_51,poolroom_home_16,1,9
highway_53,courtroom_8,1,9
mountain_snowy_58,dining_room_225,1,9
golf_course_32,poolroom_home_26,1,9
orchard_47,highway_205,0,9
general_store_outdoor_8,dinette_home_23,1,9
playground_75,pasture_19,1,9
dining_room_153,kitchen_104,1,9
palace_16,apartment_building_outdoor_62,1,9
field_cultivated_33,canal_urban_29,1,9
dining_room_165,apartment_building_outdoor_29,0,9
bedroom_214,orchard_77,0,9
mountain_124,yard_24,1,9
bedroom_249,ski_slope_20,0,9
field_cultivated_8,bathroom_40,1,9
mansion_13,manufactured_home_80,1,9
kitchen_31,kitchen_219,1,9
cabin_outdoor_4,movie_theater_indoor_7,1,9
forest_road_16,cabin_outdoor_30,0,9
bedroom_70,hotel_room_22,1,9
cottage_garden_51,mountain_123,0,9
kitchenette_13,bedroom_170,1,9
beach_27,barn_24,0,9
pond_9,field_wild_9,0,9
living_room_277,bathroom_102,1,9
bedroom_208,warehouse_indoor_3,0,9
hayfield_29,galley_16,1,9
kitchen_126,vegetable_garden_30,0,9
playground_113,home_office_46,1,9
bedroom_331,bedroom_274,0,9
park_9,hot_spring_1,1,9
pagoda_1,playground_30,1,9
beach_68,fairway_13,0,9
dining_room_225,aqueduct_61,0,9
pasture_60,cabin_outdoor_44,1,9
amphitheater_12,kitchen_173,1,9
cottage_garden_64,waterfall_block_10,0,9
living_room_196,playground_60,0,9
canal_urban_44,field_cultivated_30,0,9
gift_shop_29,attic_28,0,9
butte_29,lecture_room_11,1,9
living_room_159,pasture_2,0,9
living_room_60,attic_18,1,9
banquet_hall_13,restaurant_24,0,9
auditorium_9,moat_water_22,0,9
vineyard_20,driveway_40,1,9
snowfield_13,bedroom_377,1,9
living_room_5,canal_urban_64,0,9
field_wild_34,pasture_5,0,9
yard_19,canal_urban_66,0,9
restaurant_9,sandbar_13,0,9
fairway_20,amphitheater_35,1,9
pond_30,general_store_outdoor_40,1,9
lake_natural_53,vegetable_garden_38,1,9
mountain_snowy_51,canal_natural_22,1,9
beauty_salon_10,patio_6,0,9
aqueduct_38,bathroom_58,1,9
moat_water_4,fairway_24,0,9
highway_241,dining_room_116,1,9
balcony_interior_3,cabin_outdoor_73,1,9
highway_149,library_indoor_31,1,9
galley_52,cabin_outdoor_22,0,9
dining_room_156,living_room_45,0,9
pasture_89,biology_laboratory_11,1,9
pavilion_23,auditorium_9,1,9
pond_43,street_30,1,9
dining_room_62,cottage_garden_54,1,9
dining_room_138,waterfall_block_8,0,9
hotel_room_86,pavilion_23,0,9
parking_lot_61,residential_neighborhood_8,0,9
balcony_interior_36,cubicle_office_9,0,9
mountain_48,vineyard_3,0,9
bedroom_20,balcony_interior_25,1,9
gift_shop_30,kitchenette_3,1,9
general_store_outdoor_27,bathroom_16,1,9
wet_bar_3,bathroom_40,0,9
vineyard_45,recreation_room_16,1,9
swamp_7,mountain_snowy_83,1,9
dinette_vehicle_13,mansion_30,0,9
canal_urban_31,art_studio_6,1,9
pasture_81,athletic_field_outdoor_16,0,9
mountain_138,aqueduct_53,1,9
harbor_5,highway_41,1,9
cottage_garden_17,canal_urban_40,0,9
veranda_13,lake_natural_28,0,9
attic_10,butte_8,0,9
highway_135,field_wild_29,0,9
orchard_61,wet_bar_20,0,9
hotel_room_31,living_room_160,0,9
museum_indoor_1,viaduct_7,0,9
playground_53,waiting_room_38,0,9
beach_40,butte_16,0,9
corridor_5,aqueduct_70,0,9
movie_theater_indoor_10,dining_room_219,0,9
